##NAMES=Magnetite
##RRUFFID=R060656
##IDEAL CHEMISTRY=Fe^2+^Fe^3+^_2_O_4_
##LOCALITY=Jacupiranga Pegmatite, Sao Paulo State, Brazil
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Black rounded octahedra associated with phlogopite and diopside
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R060656
##MEASURED CHEMISTRY=(Fe^2+^_0.98_Mg_0.01_Mn_0.01_)(Fe^3+^_1.96_Ti_0.02_Mg_0.02_)O_4_
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 8.4003 b: 8.4003 c: 8.4003 alpha: 90 beta: 90 gamma: 90 volume: 592.78 crystal system: cubic
##FILETYPE=RAW Powder Diffraction Profile

10.69, 71
10.7, 68
10.71, 74
10.72, 63
10.73, 80
10.74, 80
10.75, 61
10.76, 64
10.77, 82
10.78, 93
10.79, 72
10.8, 87
10.81, 76
10.82, 78
10.83, 72
10.84, 58
10.85, 75
10.86, 69
10.87, 87
10.88, 76
10.89, 63
10.9, 73
10.91, 74
10.92, 74
10.93, 68
10.94, 82
10.95, 73
10.96, 82
10.97, 69
10.98, 69
10.99, 74
11, 69
11.01, 79
11.02, 71
11.03, 64
11.04, 71
11.05, 68
11.06, 68
11.07, 78
11.08, 72
11.09, 82
11.1, 76
11.11, 63
11.12, 63
11.13, 74
11.14, 71
11.15, 64
11.16, 79
11.17, 81
11.18, 71
11.19, 59
11.2, 67
11.21, 60
11.22, 75
11.23, 70
11.24, 77
11.25, 68
11.26, 74
11.27, 75
11.28, 80
11.29, 67
11.3, 77
11.31, 83
11.32, 74
11.33, 72
11.34, 89
11.35, 78
11.36, 57
11.37, 72
11.38, 76
11.39, 65
11.4, 74
11.41, 80
11.42, 74
11.43, 75
11.44, 83
11.45, 62
11.46, 72
11.47, 67
11.48, 71
11.49, 69
11.5, 59
11.51, 77
11.52, 79
11.53, 69
11.54, 55
11.55, 51
11.56, 62
11.57, 67
11.58, 64
11.59, 77
11.6, 75
11.61, 72
11.62, 84
11.63, 67
11.64, 72
11.65, 74
11.66, 70
11.67, 86
11.68, 71
11.69, 73
11.7, 72
11.71, 79
11.72, 88
11.73, 68
11.74, 64
11.75, 70
11.76, 61
11.77, 66
11.78, 92
11.79, 81
11.8, 64
11.81, 70
11.82, 81
11.83, 87
11.84, 81
11.85, 81
11.86, 86
11.87, 78
11.88, 66
11.89, 79
11.9, 76
11.91, 79
11.92, 73
11.93, 81
11.94, 88
11.95, 71
11.96, 74
11.97, 75
11.98, 79
11.99, 80
12, 72
12.01, 78
12.02, 70
12.03, 81
12.04, 78
12.05, 77
12.06, 81
12.07, 67
12.08, 69
